URL,Description,character_count,Monthly Rent,Beds,Baths,Sqft
https://www.hotpads.com/116-118-white-st-belmont-ma-02478-1qa6g5f/118/pad,"Oct 1st - Unit has 2 Bedrooms, bathroom will be updated and so will kitchen! Washer and Dryer included.",,"$2,700 ",2,1,999
https://www.hotpads.com/111-2nd-st-cambridge-ma-02141-st9eqj/4/pad,"Available Sept 1. No Broker fee! Fantastic modern duplex (approx 1200sf), with granite kitchen, 2.5 baths, central A/C and washer/dryer in unit!! Elegant shining blonde hardwood floors. One parking space included. Great location near CambridgeSide Galleria, great restaurants, Kendall Square, Red line T stop, Lechmere Green line stop, acess to MIT, and easy walk T and commute to Harvard Square, or a bike ride to Longfellow Bridge to Mass General, Beacon Hil, Faneuil hall and downtown Boston. Easy access to all of Cambridge. Just a couple blocks from the beautiful Esplanade River area. Move-in costs are first and last months rent only. Students OK but require an additional security deposit. Contact Mark with any questions, to set up a showing, or request a video.",,"$4,100 ",2,2.5,1200
https://www.hotpads.com/512-beacon-st-boston-ma-02215-skguw0/pad,"Heat included, Cats only (RLNE8185774)",,"$2,650 ",1,1,
https://www.hotpads.com/55-revere-st-boston-ma-02114-skeq0m/4/pad,"BEACON HILL 1 BEDROOM AVAILABLE 9/1 Cute 3rd floor unit. Open layout. Natural sunlight throughout. Hardwood floors. Heat and hot water location. Central location close to T Stops, food, shopping and so much more! Laundry in building. Professionally managed. Cats ok but NO dogs. Contact me today for more info. Video walkthrough available.",,"$2,550 ",1,1,550
https://www.hotpads.com/roxbury-ma-02119-uthbct/1/pad,"All utilities are included in the rent! Freshly updated Fort Hill gem. Massive 3 bed 1 bath apartment Updated Kitchen and bathroom Central AC Convenient to shops, restaurants, and public transportation *Furniture in the photos will be removed prior to move-in. However, if needed we can leave furniture in the unit. A video of the unit is available upon request!",,"$4,200 ",3,1,
https://www.hotpads.com/36-n-bennet-st-boston-ma-02113-tqes6j/pad,This is a Boston Apartment located at 36 N Bennet St. The property features 1 - 3 BR rental units available starting at $1700. Contact us for a showing.,,"$3,675 - $5,700",3-Jan,1,
https://www.hotpads.com/17-w-cedar-st-boston-ma-02108-th7ew2/th/pad,"AVAILABLE 9/1. Rare opportunity to rent an entire single family brownstone in prime Beacon Hill location between Louisburg Square and Charles Street. This stunning townhome features 4 bedrooms, 3 full and 2 half bathrooms, an elevator to all 5 floors. The grand entertaining level features a double parlor living room with two decorative fireplaces and floor to ceiling windows opening to balconies on both the front and rear of the home. First floor kitchen and dining area opens to the two-tiered private garden oasis that has been featured on the ""Hidden Gardens of Beacon Hill"" tour. The entire third floor is dedicated to the primary suite, with a spacious bedroom, bathroom, built-ins, dressing room, and separate laundry room. Additional key features include butler's pantry, greenhouse, sun-filled office, vaulted ceiling bedroom/rec room with wet bar. Full basement with half bath provides ample storage. Garage parking available for rent in the area.",,$25k,4,3.5,3824
https://www.hotpads.com/19-charnwood-rd-medford-ma-02155-sr77f2/pad,"SINGLE FAMILY HOUSE FOR RENT - NEAR TUFTS! AVAILABLE SEPTEMBER 1st! Great 2+ bedroom single family home. Very nice kitchen with lots of cabinets, stainless appliances including a GAS STOVE, tile floor, and it leads to an outside deck and back yard! Dining room, living room & office/den are on the 1st floor. Hardwood floors & new windows. Storage & washer/dryer in the basement. New boiler, roof & gutters. New insulation in all walls & in attic. 1/2 MONTH RENTAL FEE.",,"$3,100 ",2,1,
https://www.hotpads.com/24-ashland-st-medford-ma-02155-usmvfv/1/pad,"Located in the Salem St. Area area of Medford. This is a 2 bedroom / 1 bathroom apartment in a Two-Family with hardwood floors throughout, eat-in kitchen with dishwasher and disposal. Living and formal dining. Laundry is free and private in basement. (Reference #139249)",,"$2,600 ",2,1,1100
https://www.hotpads.com/30-raymond-st-boston-ma-02134-sm1d68/a/pad,"Rent: $5,500 Available Date: 9/1 Beds: 5 Baths: 2.5 Laundry in-unit (RLNE8170289)",,"$5,500 ",5,2.5,
https://www.hotpads.com/41-winslow-rd-brookline-ma-02446-skjrjn/1/pad,"- Spacious 1 bed on first floor on a quiet street in Brookline. Available for September 1, 2023. - Heat and hot water included - Close to the T and BU. -Hardwood floors throughout -Modern eat in kitchen with updated appliances including dishwasher -Big bathroom -High ceilings -Laundry in building -Parking space available for rent.",,"$2,600 ",1,1,
https://www.hotpads.com/142-w-8th-st-boston-ma-02127-1mbxkzd/1/pad,"Primary Bedroom for Rent in a 3 Bedroom Condo. Spacious bedroom with your own luxurious en-suite bath, walk-in closet, and direct access to outdoor patio. Ideal South Boston location. Available 9/1 (some flex). Flex lease terms. 2 other bedrooms are currently already rented out. No broker fee (Tenant's broker to collect own fee)",,"$1,900 ",1,1,1625
https://www.hotpads.com/10-wave-ave-boston-ma-02125-239xv1m/0/pad,,,"$3,000 ",3,1,1200
https://www.hotpads.com/3-beacon-st-somerville-ma-02143-swncwb/2l/pad,"NO BROKERS FEE - September 1st move in!! Welcome to this brand new 4 bed, 2 full bath apartment located right in Inman Square. Conveniently located just 12-14 minutes to Central Square, for super easy access to the Red line train and downtown Boston. Apartment is also located near Harvard, Kendall and Union Squares. Apartment is brand spankin' new and features central air conditioning, two full bathrooms, new kitchen with new appliances in a gas stove, modern microwave, dishwasher, disposal and quartz counter tops. Apartment also features new flooring, a separate living room, a private outdoor back deck, tons of closet space and modern new bathrooms. Exceptional location. NOW Available Sept move in",,"$4,600 ",4,2,1100
https://www.hotpads.com/brookline-ma-02446-skf4qg/1/pad,** No Broker Fee Over-sized one bedroom unit in a mid-rise brick building located in Brookline. Steps to the green line train station. Unit will have brand new kitchen and bathroom as of 8/1/23. Hardwood floors throughout. Coin-op laundry in the basement. On-street parking with a residential permit. HEAT AND HOT WATER INCLUDED IN THE RENT. Easy access to the green line train station. Cat friendly for $150/month. Dogs are considered on a case by case basis for an additional $200/month upon landlord's approval. Security deposit negotiable. **PHOTOS ARE OUTDATED. THE KITCHEN AND BATHROOM ARE CURRENTLY BEING RENOVATED. NEW PHOTOS TO COME UPON COMPLETION OF CONSTRUCTION** * All showings require minimum of 24 hr notice*,,"$3,375 ",1,1,752
https://www.hotpads.com/50-newbury-st-somerville-ma-02144-uty9yh/1/pad,"First floor unit in two family home with two bedrooms/one bathroom, open layout dining + living room, eat-in kitchen, and in-unit laundry. Carpet. The house is in Teele Square, near PJ Ryan's Pub and around the corner from Magnificent Muffin & Bagel and Renee's Cafe. Davis Square is an 8 minute walk from the front steps or a 3 minute bus ride on either the 87 or 88 bus lines, which stop at the end of our street. There are loads of options as far as restaurants, bars/pubs, and stores. The Minute Man bike path is practically at the end of the street so not only does it provide an even easier biking option for commuting to and from the city, it also provides easy access to parks, ponds, and other green spaces from Somerville to Concord. Overall, it's an awesome place in a fantastic neighborhood! (Reference #174910)",,"$2,500 ",2,1,
https://www.hotpads.com/13-17-kelley-ct-brighton-ma-02135-238ynbq/1f/pad,"Spacious 3 bedroom in Brighton. Close to Lower Allston, Harvard Business School and Trader Joe's. Available for 9/1/2023. Hardwood flooring through out the apartment. Big windows for plenty of natural lighting. Eat in kitchen with stainless steel appliances. Parking available for rent. Laundry in the building. 1 months broker fee. Call now! Bus: 64 Guest St opp Hichborn St (0.33 mi) Bus: 86 Market St @ Lothrop St (0.19 mi) Bus: 70 495 Western Ave (0.06 mi) Rail: Framingham/Worcester Line Boston Landing (0.33 mi)",,"$3,300 ",3,1,
https://www.hotpads.com/199-lake-shore-rd-brighton-ma-02135-skfnqn/pad,"Available September 1st and two off-street parking spots included! Great underpriced 2 bedroom apartment right near Cleveland Circle! Heat/hot water included as well as two off-street parking spots (200/month value). Cat friendly and laundry on-site. Email me for a video tour/showing! Best, Sam Parking included, heat/hot water included, dishwasher, storage unit, laundry on-site",,"$2,400 ",2,1,9999
https://www.hotpads.com/6-malden-st-watertown-ma-02472-1j58fbv/pad,"I rent furnished. Two newly built bedrooms (upstairs) and two bathrooms are fully available, as in the pictures. Hill site with long views. Corner of 2 tree-lined side streets. Brick residence. Hardwood floors, sun exposures, views of gardens. Close to Watertown & Belmont shops, restaurants. Tenant responsible for all utilities: gas, electric, water, and internet. (add 250 per month)",,"$2,900 ",2,2,1060
