URL,Beds,Baths,Description,fee?
https://www.hotpads.com/11-wendell-st-cambridge-ma-02138-skevtd/5/pad,2,1,"beautiful harvard 2br! all utils included! all utils included! the location speaks for itself! - right on wendell st, near the corner of mass ave. harvard sq, harvard law, oxford st, lesley are all 1 to 3 blocks away! - the unit features 2 over-sized bedrooms - a living room - kitchen with large dining area, and lots of closets and built-in storage areas. - nice hardwood floors. - eat-in kitchen including dishwasher and granite counter tops. - all utilities are included in rent!! that's heat, hot water, cooking gas, and electricity. laundry is in the building. off street parking available for extra rent. don't miss this amazing opportunity broker fee applies upon approval availability and price subject to change.",yes
https://www.hotpads.com/121-spring-st-cambridge-ma-02141-skneyd/2/pad,2,1.5,"east cambridge!! for rent - 2-bed 1-bath on spring st. (parking!) property features! - single family house (part of association) - approx. 1,150 sq. ft. of living space (2nd and 3rd floor) - available aug. 1st or sept. 1st - great location with easy access to kendall sq. lechmere t, downtown boston, mit etc. - hardwood floors - 2 large bedrooms, can accommodate king-sized furniture - 1 full bath off the kitchen and 2nd 1/2 bathroom in primary bedroom - one off-street parking in rear of property - in-unit washer/dryer - 2nd floor hallway has a mini split ac for cooling and heating - gas heating by baseboard radiators disclosures: - tenant(s) pay: gas, electric, and cable/wifi - if laundry machines break or need maintenance, tenant responsibility - no pets! - no smoking - 12-month lease $3,300/month (no utilities included*) available sept. 1st or earlier first month's rent, security deposit, and 1-month brokerage fee due at lease signing to schedule a tour, call/text or email: james riel jr associates | residential brokerage #boston #cambridge #greaterboston #apartment #singlefamily #forrent #rental #apartment #jrassociates",yes
https://www.hotpads.com/128-newbury-st-boston-ma-02116-skem8p/3/pad,2,1,"newbury street. spacious top quality, complete new renovation, 1000+ square foot entire floor 2-bed unit in professionally managed brownstone located steps to copley, prudential & charles river. hardwood floors throughout, new eat-in kitchen with granite counters and full compliment of stainless steel appliances, custom marble tiled bath, enormous master bedroom, smaller second bedroom/study on opposite side of apartment. in unit laundry! rent includes water and sewer. no pets allowed. sorry, no undergrads. one month broker fee. available september 1 for $4000. please email only for showing arrangement.",yes
https://www.hotpads.com/13-garden-st-boston-ma-02114-1pk1mhk/5r/pad,2,1,spacious beacon hill 2 bedroom apartment. very close to mgh and the red line. available for move in on 9/1/2023. hardwood flooring through out the apartment. big windows for plenty of natural lighting. beautiful exposed brick. big windows for plenty of natural lighting. heat and hot water included. laundry on site. 1 months broker fee. call now! bus: 501 otis st @ summer st (0.63 mi) bus: 11 chauncy st @ summer st (0.59 mi) bus: sl5 temple pl @ washington st (0.45 mi) subway: orange line north station (0.47 mi) subway: red line charles/mgh (0.23 mi) bus: 43 beacon st opp walnut st (0.27 mi) tram: b park street (0.39 mi) tram: c park street (0.39 mi) tram: d park street (0.39 mi) tram: e park street (0.39 mi) bus: 15 tremont st @ beacon st (0.39 mi) bus: 92 congress st @ haymarket sta (0.48 mi) bus: 93 devonshire st @ water st (0.54 mi) bus: blue line shuttle state st @ washington mall - state st sta (0.51 mi) subway: blue line bowdoin (0.26 mi) bus: green line shuttle cambridge st @ government ctr sta (0.38 mi) bus: 354 sudbury st @ congress st - haymarket sta (0.42 mi) bus: 4 portland st @ causeway st (0.37 mi) rail: haverhill line north station (0.46 mi),yes
https://www.hotpads.com/132-w-8th-st-boston-ma-02127-skqxvw/1/pad,2,2,"enjoy this spacious 2 levels of living space. the first floor has hardwood floors throughout, a living room with tons of shelf storage, a beautiful eat in kitchen, full bathroom, and access to your large private deck. the lower floor boasts 2 bedrooms with huge closet space and another full bathroom. lastly, your own washer and dryer steps away from your unit. central ac is the cherry on top. no smoking! good credit a must. first month rent, security deposit half month, and broker fee required. for showings please call: zachary phone: c.dependable real estate",yes
https://www.hotpads.com/14a-schiller-st-boston-ma-02130-20yxa32/1/pad,2,1,"amazing 3 bedroom in jamaica plain. great location walking distance to the green line or the orange line on the t. the unit features a large eat in kitchen with new appliances including a microwave and dishwasher. laundry in the basement. good income and credit with a minimum 700 credit is a must. deposits would be 1st month, 1 month security and 1 month broker fee. this is for a lease through 7/31/2024 this is an 11 mth lease w option for renewal.",yes
https://www.hotpads.com/153-webster-ave-chelsea-ma-02150-1j4wyuu/3/pad,2,1,available 9/1 the building and unit is deleaded 1 month broker fee 1st month and last month freshly painted hardwood floors high ceilings balcony w/ views very spacious steps to mall,yes
https://www.hotpads.com/183-washington-ave-chelsea-ma-02150-1j4wzge/u-208/pad,2,2,"available on 08-16-2023. great boston alternative two bedroom apartment in a professionally managed building. coin operated and credit card laundry on the floor. gym located inside building. hardwood floors. city of chelsea permitted street parking. tenants are responsible for w+s, heat, electricity, and cooking gas. pet negotiable, cats $50/mo & dogs $75/mo. looking for good credit renter. one month broker fee is required.",yes
https://www.hotpads.com/2-winthrop-st-watertown-ma-02472-skgfnn/3/pad,2,1,"for rent unit in east watertown! **available 9/1/2023** this end unit features two bedrooms and one bathroom. heat, hot water, and water included in the rent, plus one assigned parking space. just a few steps to bus #71 that leads to harvard square and watertown square. close to local restaurants, shops, bakery, market, park, highways and much more. common laundry. no smoking. no pets. first month, last month and broker's fee required. each equals to one month's rent. present a full application package for ll review: completed signed applications, credit checks, employment verification, references, copies of ids, and deposit check.",yes
https://www.hotpads.com/20-wellington-rd-medford-ma-02155-smpn2c/1/pad,2,1,"2 bedroom 1 bathroom level: 1st floor pets: no pets parking: street parking laundry: coin-operated laundry in basement broker fee: applicant pays full broker fee utilities: tenants pay for gas and electricity available: september gorgeous apartment on an adorable side tree-lined street! apartment is steps away from wellington station t station and a short drive to i93 into the city. apartment is filled with windows on all sides and sun drenched throughout. apartment features: hardwood floors throughout, eat-in kitchen with modern appliances and plenty of cabinets, large living room and dining room open floor plan, foyer entrance for storage, tiled bathroom, equal sized bedrooms, front porch.",yes
https://www.hotpads.com/200-waverley-ave-watertown-ma-02472-1qeum11/2/pad,2,1,heat and hot water included owner occupied house available september first ornamental fireplace front and back porches hardwood floors loads of light one month broker fee paid by tenant hk ups parking for two cars huge yard for summer walk to bus and stores newer updated kitchen with pantry butlers pantry also formal dining room with china hutch steps to belmont line walk to waverly square and commuter rail or bus to harvard square,yes
